track_name,track_id,duration_ms,album_name,release_date,label,album_popularity,album_id,artist_id,duration_sec
Nothing Is Fair In Love And War,2ymvTQgXX0pYAf7Xh7KBT5,325015,From My Soul,2005-08-10 00:00:00 UTC,TAHC Music,0,5kPQ9MzTOzrpJv0XOSsrf9,6rGEzy9HKs8rWpyNRJxYhe,325.015
Less Than You,4uf5OXc4mEdPATwWCqmSN7,353018,From My Soul,2005-08-10 00:00:00 UTC,TAHC Music,0,5kPQ9MzTOzrpJv0XOSsrf9,6rGEzy9HKs8rWpyNRJxYhe,353.018
Fluye,56ncO9LB2kvVRvRVJTUKqL,240319,Fluye - Ep,2018-09-28 00:00:00 UTC,La 19,1,5xcqE9rnhWZlgeIJktvI7w,5mu2rGENOsGqLnb9hGum2X,240.319
Lane,63q9JxoTWpFitngOLEpDGo,242938,Career Underachievers,2019-05-07 00:00:00 UTC,Whiskey Poet Society,1,75eyqxD9VhWs0iV7X8b0Ei,3Gj7jA5Flu9E9SsM4H1RGn,242.938
I Wrote This Short Song While Thinking About How Much I Love My Sister Gabriella,7rIfGHFaL0Z6mtQTwtsm1m,299321,"My Soul Wants To Leave My Body, I'M Thinking About Letting It Happen",2021-12-09 00:00:00 UTC,Lusga,0,0cxh0CBZsvZRC30SqGyHlD,3XXbpFPpim5Bbc96Au3nKM,299.321
24 Hours (Nicetightderriere) - Seamus Haji Big Love Dub,2jl9Oq3S9YEFbWxBHCfQDT,392946,24 Hours (Nicetightderriere),2016-05-14 00:00:00 UTC,Big Love,0,1ITR6otGcqRLXdcqp8dqjk,2f6jGbE8VU74rb5AQtOdFz,392.946
I Like To Move It,7EZ4yh7bgtoekkwPKJaQoA,141000,Retro Land,2023-11-09 00:00:00 UTC,6084793 Records DK,0,23Jmphac2zQoX2noyTClS9,0lUYMFF8o0oHQhqvwLZiZu,141.0
Rocking Scientist,37n15HRkw2dfXXPu3OUf1e,206727,"Techno-Rock, Vol. I",2020-04-15 00:00:00 UTC,Rock n Roll Jay,0,37f5X4C9NE7f6rHWgInNsQ,2FR36pdfKnlk77obi6qi3e,206.727
Beach To The Street,3TpS7zwhrmeY3SS3Si2H7G,210186,"Techno-Rock, Vol. I",2020-04-15 00:00:00 UTC,Rock n Roll Jay,0,37f5X4C9NE7f6rHWgInNsQ,2FR36pdfKnlk77obi6qi3e,210.186
Tilt Your Chair Back (Far Out West Sessions),13udNoBEr3DNDXsdV7RjgJ,234413,Far Out West Sessions,2022-05-06 00:00:00 UTC,"Flatland Cavalry, Inc",1,3NBu070teiIiuoivtTPpWC,4SfGzWmeoNPKIOmiyc7Pav,234.413
Villains,28mN5H81FZm72fuBa044dr,189851,Paradise,2020-12-12 00:00:00 UTC,Rare Faction,4,56TrPqmLvOWHYLTeYcZO1V,1RR3cHbcBvInTdY45RFOww,189.851
Dave,73KNjDL9UiuZJ3xslfbZJ9,157500,Paradise,2020-12-12 00:00:00 UTC,Rare Faction,4,56TrPqmLvOWHYLTeYcZO1V,1RR3cHbcBvInTdY45RFOww,157.5
Heard It Through The Grapevine,7yJLNPhJKXb8r1QIM3tdzq,234161,Africa Got Soul,2010-05-25 00:00:00 UTC,New World Africa Records/ Prestige Elite Records,0,5isi27N9x2p92lEoPlQSEk,4TCOvJDs3bale9roTCGGjv,234.161
Stand By Me - Instrumental,2NeH1Uw6Ah94NjFfd8izK1,171650,Africa Got Soul,2010-05-25 00:00:00 UTC,New World Africa Records/ Prestige Elite Records,0,5isi27N9x2p92lEoPlQSEk,4TCOvJDs3bale9roTCGGjv,171.65
Kele Magni 1 And Kele Magni 2 (Feat. Bassirima Soro),5sVAEBGUrlUqOShcC047cE,572240,Abidjan To Bulawayo,2011-08-15 00:00:00 UTC,"""We Like It"" World Music",0,5lnV14BRGe5m9oaWdJkBXV,3MCSG0Z3wJ40yQJY3yHs5F,572.24
Allemba (Feat. Bassirima Soro),2e4Xc5KgPkkM9XSwI4dtrS,433040,Abidjan To Bulawayo,2011-08-15 00:00:00 UTC,"""We Like It"" World Music",0,5lnV14BRGe5m9oaWdJkBXV,3MCSG0Z3wJ40yQJY3yHs5F,433.04
The Portal,5g3oDN3seb7iQ126J1zpFv,106254,Emi Soul,2022-04-12 00:00:00 UTC,AbyssDryan DKR,0,65177GchtIT4vUCouWO1SV,0QoegFd5whl5PZCdnzETSv,106.254
Stubborn,3B7jF4gWq55tSAe3i0ug0N,141375,Emi Soul,2022-04-12 00:00:00 UTC,AbyssDryan DKR,0,65177GchtIT4vUCouWO1SV,0QoegFd5whl5PZCdnzETSv,141.375
All Facts,7caoHo07G2vcnII3eDe7dU,214986,Trans-Afrique,2017-07-12 00:00:00 UTC,Slide Digital,2,674QZziPZaFBlG5h3rliQw,2YcJC1hnLjOIvNN3naeAlG,214.986
Mañana Ya No Hay Nada,4ZjhpTGNMaiiGFd479QnkI,219727,"Daily Rap, Vol. 2",2022-12-29 00:00:00 UTC,Ab Elizalde,0,679bsfUC03B3NuycYbgm7F,6djiLgXaK9zPk8eTlFR6f7,219.727
"My Mind, Body And Soul (And How You Affect Them)",1CCU9E4Lg7cvIGJv2hgmMA,138766,"The Abyss That Is My Mind, Body, And Soul",2023-03-12 00:00:00 UTC,4863704 Records DK,0,69sz0IvRGCb5QQZKhrEzFa,3KPE6CKlNGl6gc6blZYir7,138.766
Day By Day,1CYVoQ7zHip1yAEnd9gyc9,162500,Poetry In Motion,2022-09-16 00:00:00 UTC,Headphone Music,3,6dDzAiIoJTIF8uSBTxmlTp,2YcJC1hnLjOIvNN3naeAlG,162.5
Bottle Up,2EjSUOXxt1hAtDp5vy1nwC,186923,Poetry In Motion,2022-09-16 00:00:00 UTC,Headphone Music,3,6dDzAiIoJTIF8uSBTxmlTp,2YcJC1hnLjOIvNN3naeAlG,186.923
Indigo,4m3EqYwuGlwwyBgmc3asYu,200151,Above Vol.1,2022-01-15 00:00:00 UTC,Double Famous,0,7BNwamMxBQUm5Jefc0Fmzu,4hzVjF30URFzqH2lPIOz0y,200.151
Clouds Moves,0dI8LO5DR0BGxpvFHFkZ73,462288,Above Vol.1,2022-01-15 00:00:00 UTC,Double Famous,0,7BNwamMxBQUm5Jefc0Fmzu,4hzVjF30URFzqH2lPIOz0y,462.288
Underachievers,21TUXk2sKoxZYNfccJm56Q,189864,Underachievers,2022-02-15 00:00:00 UTC,2022 Patiphon BY PIL LTD,0,7eJGxrgiieRm0WZ0bGLMvk,00MEqfeoDRaf15ND8o2ZEK,189.864
רעל,1XnVj2QPah3QJpuFNAJneT,169930,Underachievers,2022-02-15 00:00:00 UTC,2022 Patiphon BY PIL LTD,0,7eJGxrgiieRm0WZ0bGLMvk,00MEqfeoDRaf15ND8o2ZEK,169.93
Falling In Love,3Xmje1P3lbrcrFZsR1gKSu,323400,Soul To Soul,2009-01-01 00:00:00 UTC,Independent,0,034fV7dEDj1KHF51m71Bpy,7go0BzbIWeXhXneTSFgzOB,323.4
Tu Tango - Live Chez Patrice,52GSkgpgIkVe56CTN3JjiM,324053,Soul To Soul,2009-01-01 00:00:00 UTC,Independent,0,034fV7dEDj1KHF51m71Bpy,7go0BzbIWeXhXneTSFgzOB,324.053
Umleitung - Dj Shredda Remix,2iezl33dV8KIbCa9hSHqxX,437053,Umleitung,2003-06-30 00:00:00 UTC,Pulsive,2,1FYRJjTI7hwF7oFn2S5Sbw,2ajnVAKkBz0QlGzUVUlVoW,437.053
Flat Foot,0apYkV1izaq6f9AMXHUC5M,344000,Flat Foot (Summertime Club Remixes),2010-08-02 00:00:00 UTC,Seaport Music Records,2,1KO8DRcrHGvhz9d9ysJDmm,13WpiVdIF1O2i9HnK84nGm,344.0
Flat Foot,3pRGpGhbkyQg1YQNBWVHTG,312000,Flat Foot (Summertime Club Remixes),2010-08-02 00:00:00 UTC,Seaport Music Records,2,1KO8DRcrHGvhz9d9ysJDmm,13WpiVdIF1O2i9HnK84nGm,312.0
Listening To New Order With You,2S5RGleno6HIUD7ory8K2p,361411,When All Is Abandoned Your Soul Burns,2020-03-06 00:00:00 UTC,Spooky Skull Records,0,3GqmrrqdFf0G9k0jOblXyL,1FqOQvT7FagNXAlodXoQRu,361.411
Baby Amongus Killer,3O5yIO5EUCrJTs5bROpwvN,173800,Imposter Syndrome,2023-08-15 00:00:00 UTC,5447003 Records DK,2,3JschNK1kgklw79IVlwXY9,38mqraFPuVd7nvklUaipsX,173.8
Particle As The Surfer Not The Wave (Part B),4aIy0rXCbgJgeqzJgBzHDd,256000,Schoolroom Performances From A War Zone (Edition 2023),2023-12-01 00:00:00 UTC,Kame'a,1,3apdGvkfHkR3bT9YvkZaAV,1Sjf0OzJtYRy6U81oOVeoS,256.0
Lo Har Cheez Lelo,6uTnyivhMQi2rj3au81e9e,328760,Ab Dilli Door Nahin (Original Motion Picture Soundtrack),1957-01-26 00:00:00 UTC,Saregama,3,4IkJBLOGG3nTi0mZHzs2uN,5aevhvRAcojbXc9NcGkmXP,328.76
Bhej Chhana Chhan,7Dc4TYZ77YIiQeET70JotA,240266,Ab Dilli Door Nahin (Original Motion Picture Soundtrack),1957-01-26 00:00:00 UTC,Saregama,3,4IkJBLOGG3nTi0mZHzs2uN,5aevhvRAcojbXc9NcGkmXP,240.266
Ain'T Right '19,728hCG1UaiLLxb5ShKx5mt,226960,Rock This House,2019-11-29 00:00:00 UTC,Z-Trading LTD,0,5PzZD1p4GXb8Jv4k43s3wa,0VALNkRwojVe2PpOQP9Qqb,226.96
Loose Ends - Varnrable Remix,4BRwdTJKnBsTzxVxNgtJQe,199784,Interpretations Of Destiny,2020-01-17 00:00:00 UTC,TAMBOURHINOCEROS,6,5QSMoFCn43BHv9FNyA2oiQ,4VL17UwE7ktJcG04WdbR9B,199.784
Radha Maadhave,0TSXW6BlrPtsaffq0ZrhPf,206373,School Master (Original Motion Picture Soundtrack),1958-12-31 00:00:00 UTC,Saregama,1,5VTXHNdnSyEfqM9Jlb3QmQ,0dVUwzBJPici6S1r7OAyen,206.373
Athi Madhura Anuraaga,7zHLjcuD23xoZYrAK9rqFP,207626,School Master (Original Motion Picture Soundtrack),1958-12-31 00:00:00 UTC,Saregama,1,5VTXHNdnSyEfqM9Jlb3QmQ,0dVUwzBJPici6S1r7OAyen,207.626
Flowers,22BQeqqRuhsQcqZCIDQiDC,18685,Love And Loyalty,2018-12-07 00:00:00 UTC,Bandit Records LLC,1,6K2MyDYjR8BhxyWg6M28RS,6Optia3LZggZn8h1QiPMZp,18.685
Vertigo,00696DuLr2zDTLtoVtsU8K,233526,Soul'S Abyss,2023-12-08 00:00:00 UTC,Implode Records,0,6tXgDI5PYjLYX24jnu5EXd,1SDT1h52UsSBpWNQLBaG8U,233.526
Love Doesn'T Happen That Way,0AeTinD5wuFU772h7verPq,156708,Live In São Paulo – 2013 (About 300 Souls In The Audience),2015-06-30 00:00:00 UTC,O Bosque / Woodland recordings,0,7HC5IBIUPnu1E1VD1VJPrr,0APyGqMhV2IeuWmEdlT84V,156.708
Bokurawa Kyoumo Kurumano Naka - Cover,0LnA21EMGBqsH0wZK2z4kY,140640,Haru Uta Rock J-Pop Cover Vol.15,2022-05-01 00:00:00 UTC,ever music,12,7JTFw25mK5X0YmbSGedXKI,6t7feavBHFgu1y0mefwA0b,140.64
Republic Of Texas,0CbshGxLID0rq8orv7udfX,233431,Underachievers Hall Of Fame,2011-11-01 00:00:00 UTC,Coastal Bend,0,7K6TTWmL3gFBsI9V7dKObw,39g6mG7JH36plOV9dMcxom,233.431
Jerk Me Around,2yxDD2sI2EScY92dyqI8hP,208458,Underachievers Hall Of Fame,2011-11-01 00:00:00 UTC,Coastal Bend,0,7K6TTWmL3gFBsI9V7dKObw,39g6mG7JH36plOV9dMcxom,208.458
Underachievers Hall Of Fame,5dJmUIoGr8Y5ANFgQY1vxN,380631,Underachievers Hall Of Fame,2011-11-01 00:00:00 UTC,Coastal Bend,0,7K6TTWmL3gFBsI9V7dKObw,39g6mG7JH36plOV9dMcxom,380.631
Reality - E.Style,35cMIsihm3E0nycx3OKsPG,332250,月虹Absolute,2022-12-16 00:00:00 UTC,しょうHEY,0,7ewj6J4MVqSoSro6EMw8HP,1kIVZMpIjy329XE7EhRFcd,332.25
Extraits Des Chants De La Confrérie Soulamia (De Sidi Abdes Salam Al Asmar De Zliten),3dtdYbBkZlaNmt3zpoLb3Y,295600,Soulamia De Tunisie : Chants Des Confréries Soufies,2000-01-01 00:00:00 UTC,Arion,1,7exxTG1oCur5LXPCDgZqKx,0odgqZKaX6LzvmqvqWJlRm,295.6
Improvisation Au 'Oud' Ii,2bCQXIvn52cqHNJedzeqD4,130960,Soulamia De Tunisie : Chants Des Confréries Soufies,2000-01-01 00:00:00 UTC,Arion,1,7exxTG1oCur5LXPCDgZqKx,0odgqZKaX6LzvmqvqWJlRm,130.96
Dr. Lonnie,7IYyGR9zzJpgnPdDyB1Bik,274820,El Butcho,2022-03-16 00:00:00 UTC,Lines + Dots,3,7ikZZNPE3ylgb7Rma41HNx,4jEwQy0f53ngWURs6HIMKa,274.82
Yo Tengo Una Voz (Challenge),4hHruWNL1amf0OAuI9LiA8,135524,Undercovers Mixtape,2021-02-10 00:00:00 UTC,Trez Hache,4,03Mvn3ezSadmcd6WK2qsZw,0wgDsnsyLZpCS1Gj5cnI0r,135.524
Calico,6MlhF7V4VROPDhcrnSChMl,206053,Flatfish,1999-10-01 00:00:00 UTC,Flatfish Records,0,0xfU2c75Lfd9rtyTCtp1zm,3AtiX3mgmF2cKIeigOGyf6,206.053
The Gentle Giant,5aoG0zzfWESmIhuX2ZTErm,400933,Flatfish,1999-10-01 00:00:00 UTC,Flatfish Records,0,0xfU2c75Lfd9rtyTCtp1zm,3AtiX3mgmF2cKIeigOGyf6,400.933
Hotspot,4m1597QAg0Kwtq3ESdov72,103003,School Drop Out,2023-11-03 00:00:00 UTC,Shipley T,0,19wl627zWl5ZyvcpOFRDug,1xQmqCoCiIr2yQ0DylKdoP,103.003
Outside,5rERMSBPEeuezxyNqGUMcf,124000,福来星,2019-06-23 00:00:00 UTC,WhoStar.Label/Yeti Culture Company,1,1Dr8LGcmEHT6d7sSaxfUrq,5pPUJ2KSy6qUBTAjUfi1gO,124.0
Paypal,2KxZCrFzwEQ2CC0zZK9jLV,130000,福来星,2019-06-23 00:00:00 UTC,WhoStar.Label/Yeti Culture Company,1,1Dr8LGcmEHT6d7sSaxfUrq,5pPUJ2KSy6qUBTAjUfi1gO,130.0
Schoolboy No More,1MIyQvFPi4wNaCX7v7PGRd,176000,福来星,2019-06-23 00:00:00 UTC,WhoStar.Label/Yeti Culture Company,1,1Dr8LGcmEHT6d7sSaxfUrq,5pPUJ2KSy6qUBTAjUfi1gO,176.0
Beat V,3BEq0b7LLmIh2uX0MaQbIB,62439,Resurrection6 Cultxpress Cplex3 January Mix 21,2023-11-08 00:00:00 UTC,online|manchuria,8,1PFJYzcWaYnKl2AahCsArv,2iDjBG7xQv4hgKTgh6jhs6,62.439
Humanoid - Original Mix,1Uu3rkaIyUsIeDvP2dbMBW,409133,Undertechnical Essential Collection Volume.08,2012-06-28 00:00:00 UTC,Undertechnical Recordings,1,2ZCrwMeytD3nUhgRxppX0G,0LyfQWJT6nXafLPZqxe9Of,409.133
The Dead Walk,5xI0gr5sRIdYX7faghmfGQ,289359,Black Souls In The Abyss,2012-10-01 00:00:00 UTC,Kill Again Records,1,339X0OuSKzfw1X5rlhYEYp,4UiXUGDvfvRjpHLX8hW4pw,289.359
Abduction,2NnLUAAflDpte0EIFCDHqu,177716,Abduction,2020-09-30 00:00:00 UTC,SØULy,0,3YzzRL5r7wCjy4ARPpXCMO,1Y5kty2kLAOqoQZwv5IIJ9,177.716
Amazing Future,7zQ2WLryoPuHsvyKAJ0OEE,191586,Abduction,2020-09-30 00:00:00 UTC,SØULy,0,3YzzRL5r7wCjy4ARPpXCMO,1Y5kty2kLAOqoQZwv5IIJ9,191.586
Divine Elixir,4YUJemNLxqSeiJQtkOStBc,216115,Abduction,2020-09-30 00:00:00 UTC,SØULy,0,3YzzRL5r7wCjy4ARPpXCMO,1Y5kty2kLAOqoQZwv5IIJ9,216.115
Can I Change My Mind,4qbAMnVurP0muGxGBqFsbm,248066,Gulf Coast Soul,2005-01-01 00:00:00 UTC,Soul-tex,1,3jyDGpXwJOwLwO1ODRm21Z,2Ev5r7MPldJppAs9bclJJY,248.066
Once A Week Every Day,5xKV39y8ahuG8GNVlPVa6E,442100,Undercast Is Overrated,2012-08-10 00:00:00 UTC,Impactist,1,3zgpJVaEldB9Y5TSDZjZ3L,0pHgmhxQLOauVVMXpCRqum,442.1
Rooby,531lw37vjaHRbmYSzeSyC8,296180,Undercast Is Overrated,2012-08-10 00:00:00 UTC,Impactist,1,3zgpJVaEldB9Y5TSDZjZ3L,0pHgmhxQLOauVVMXpCRqum,296.18
Be Silent,2zIyqA6TCdEnPPRfCtfWAl,142394,The Abstract Soul,2023-03-01 00:00:00 UTC,B SILENT,1,4MfOkcZ1RmHsj9vAso9EUI,1bvuXWRplfL9UjrE024MiY,142.394
New Options (Feat. Siggy 808Er),6c5NDEKZZacyCGkcQxyHjq,152902,The Abstract Soul,2023-03-01 00:00:00 UTC,B SILENT,1,4MfOkcZ1RmHsj9vAso9EUI,1bvuXWRplfL9UjrE024MiY,152.902
Illusions,34QfRY0MCAMEIzVeQ36osn,223190,Falling Away From Me,2022-07-14 00:00:00 UTC,Schoolboy Music,0,4eCwffHi8YRc1LGUeutDJq,29dAOqF1uxkTQiPeLEAv8a,223.19
Coming Together,6LbGVl35Ft4HM2iZcbgEjx,215693,Falling Away From Me,2022-07-14 00:00:00 UTC,Schoolboy Music,0,4eCwffHi8YRc1LGUeutDJq,29dAOqF1uxkTQiPeLEAv8a,215.693
Mental Pursuit,1Me0p3AqyL9s2XsJUoPvsN,123376,Soul Abyss,2018-02-28 00:00:00 UTC,803271 Records DK,0,5N3Ik3QCg0sJJ8dyNYCHGj,5j94VEDbOkFSbnXQZXZU7B,123.376
Slitting 16',3CCcTzM7wsNwg4qEtxVueE,230640,Abode Of The Departed Souls,2020-06-12 00:00:00 UTC,Vic Records,0,5OJR4XZlIJ3DdQ7PdUCttc,6jfnyI9bHHvXXWQvPbAs5d,230.64
Hello,5eeeuoLLZ0N35M8BEPJZ3k,129600,School Skippin,2022-11-05 00:00:00 UTC,3329792 Records DK,4,5apNjYpFULQF8eSbbZmF5D,2ZgpfgCvMQEE1noLqWJ6BT,129.6
Get 2 Da Funk,5cgCAgOmWUck23bF1CqBlb,235867,School Of Groove,2014-11-17 00:00:00 UTC,Timewarp Music,1,6EsZFHdmJ7tj4Fsr0lGfL0,0FR8vsj1CQVGgXEBXkgOrV,235.867
Cheek To Cheek,7jtDXbRu5AhaQd7TQWpnK0,258270,"Hot Club Of Flatbush, Vol. 3",2016-02-01 00:00:00 UTC,Hot Club of Flatbush,3,7MGAgnbbCY4PsFC3UK0JxV,6dampjKSBqfCEY8cWMx23k,258.27
Giorgio - Invisible Squirrel Remix,5GEi7N9RQiSYSoFxJe4X77,324250,About The Soul,2022-12-06 00:00:00 UTC,Joe Adhemar,1,01s0pnqeFDZBt05kmccQop,2bkD5DSoFQ0PbnBbWoESZK,324.25
About The Soul,3AXcClZX6zQe4GSnAEPioy,315542,About The Soul,2022-12-06 00:00:00 UTC,Joe Adhemar,1,01s0pnqeFDZBt05kmccQop,2bkD5DSoFQ0PbnBbWoESZK,315.542
Power Lines,00OLZPZcR5cjv9a49lrYZD,206869,About The Soul,2022-12-06 00:00:00 UTC,Joe Adhemar,1,01s0pnqeFDZBt05kmccQop,2bkD5DSoFQ0PbnBbWoESZK,206.869
Jb Tribute,6eiLKzp1mvdq1vWl2ysMEN,147102,Stand For Something,2012-11-10 00:00:00 UTC,Outclass Music Group/ Pw Records,11,0EzU6CnVCMyzWn7LWjq1EW,1l4YSFn1F3fHl1rgOElb0F,147.102
Stone Bridge,0UH6Tiva5WAVfgJvl2QKg9,293920,Laugh Out Loud,2001-01-01 00:00:00 UTC,Jay Rowe,2,0OCeiyJeXBoDSANOsQbmNR,1wor3SAD77Qco4QWWJThrR,293.92
All Alone With You,1fOXxKGmYCrzpzHi0UTEQU,283280,Laugh Out Loud,2001-01-01 00:00:00 UTC,Jay Rowe,2,0OCeiyJeXBoDSANOsQbmNR,1wor3SAD77Qco4QWWJThrR,283.28
You Are So Sweet,3F9bdAWzvED0tdUDRpVvKC,245026,With Heart And Soul,2017-04-19 00:00:00 UTC,World Beat Group Inc.,0,0U0V2oAYMDkEvkfI3LYyT4,1GzKz5AbWerK3IevNuhB8v,245.026
I Will Surely Go,4LncexdHJfyVItbUoLXeoo,241866,With Heart And Soul,2017-04-19 00:00:00 UTC,World Beat Group Inc.,0,0U0V2oAYMDkEvkfI3LYyT4,1GzKz5AbWerK3IevNuhB8v,241.866
The Holiday Song,52k8j4jYBcpuF71amQOGBz,268455,"They Tried To Get Us, We Won, Let'S Rock!",2014-12-02 00:00:00 UTC,Jay Rapoport,0,0WhKkbJaRB8MKgNdCgJWyl,7s5G6wkCDIBRYGM8udnjPz,268.455
Turbulent Traveler,7zznHKZjl1OuMMb2pPMgUp,359200,Purple Schoolbus,1994-06-01 00:00:00 UTC,Leeway's Home Grown Music Network,3,0YZUfJCpzK6KNFkBKAkCKD,4FkSXEdxfgSTqKSMrLHD0E,359.2
Undercover Love - D'Amico & Valax Extended Remix,0OSv66VI0IB02EZYpD2gVZ,236190,Undercover Love,2020-10-16 00:00:00 UTC,Black Lemon Records,1,17ZqezeRaiQi8KU6CqUKSk,6HUNQlzqD2MRIrDnHdhdTV,236.19
He Hopes I Go Crazy,7tXsADeD0ZHvXRrsSGVXPL,720000,Let'S Talk About It,2022-01-15 00:00:00 UTC,Soulhowl,0,1RTmGIWTlET91SENOy6FHR,158qlIrJvvDmCegrETvmvs,720.0
Home Of Dreams,0pvgDorpxRYEcPAWpPRuI1,698181,Let'S Talk About It,2022-01-15 00:00:00 UTC,Soulhowl,0,1RTmGIWTlET91SENOy6FHR,158qlIrJvvDmCegrETvmvs,698.181
She Said I'M A Mystery,5tTSVL93AfF8gjRIsq9M1L,684545,Let'S Talk About It,2022-01-15 00:00:00 UTC,Soulhowl,0,1RTmGIWTlET91SENOy6FHR,158qlIrJvvDmCegrETvmvs,684.545
Fireflies And Moonbows,0APcXQqGrrnnKRBWYjJuhM,221311,Schoolhouse Sessions,2023-03-06 00:00:00 UTC,dave O,1,1wPfH8tD9oHTt0gHVEGZtZ,7ab1mg2qUoWGJ8BkRE2Bs0,221.311
Let Go,66kSQQQC8sdbvaQMwFFs0B,275157,Schoolhouse Sessions,2023-03-06 00:00:00 UTC,dave O,1,1wPfH8tD9oHTt0gHVEGZtZ,7ab1mg2qUoWGJ8BkRE2Bs0,275.157
Lullaby,7wwGUxaS5VukZmiOJg7NK0,212080,Schoolhouse Sessions,2023-03-06 00:00:00 UTC,dave O,1,1wPfH8tD9oHTt0gHVEGZtZ,7ab1mg2qUoWGJ8BkRE2Bs0,212.08
Boston Nights,16YVZ974qrsdXnSOevL1aX,229460,Wandering Soul,2022-05-06 00:00:00 UTC,Abigail Vail,1,1yY5TjwRcqDunOdWVL10td,12YxwYIgRTY8qgMOGC57or,229.46
I Will Rise Again,7z6cAlcm3UDA7GY20ZAzNw,275973,Absoulute,2013-07-15 00:00:00 UTC,Agl Productions,13,2MpS8M2LNwiuo5DTb2M9BZ,3BXruAMU1L829jLi3TCog9,275.973
Wherever I Go,6eJFhfgXsIOuXjfKBqoJN9,123448,Hip Rock 2,2022-08-03 00:00:00 UTC,Rhymez / APM Music,0,333xl0CWfxhP2o114BkrJo,6gJR8Kyzl1Ira0cFKzV6KD,123.448
All The Way,0WmiXqydy1o2jaAunbanRK,148421,Hip Hop Underscores 4,2021-05-06 00:00:00 UTC,UPM-US,9,36cQxOcJpemqOyLDM2OdSO,0LyfQWJT6nXafLPZqxe9Of,148.421
These Boots Are Made For Walkin',4x4eWvF31IFH6d6oLXYoba,160586,Strategic Offensive,2018-03-29 00:00:00 UTC,Flattbush,3,3Je99EQCQm1oE2Jh4gf38C,7LsFIZ7mINHwwy6YZEaJYT,160.586
Ramble - Remix,5K8Vf8fYGypn0gk7eXN0Dn,136774,16 Minutes,2023-08-18 00:00:00 UTC,Ab The Audicrat Music,4,3SsCHXyEMCvCXMfuY0tPRI,4NVjIjAWxBpz1asm7P8Vsg,136.774
Dagger,0KS0AusI5ttIUg4IKqUKKn,111428,16 Minutes,2023-08-18 00:00:00 UTC,Ab The Audicrat Music,4,3SsCHXyEMCvCXMfuY0tPRI,4NVjIjAWxBpz1asm7P8Vsg,111.428
Motherfuckers,6XzLReWluzL7izF9ZGrTJX,461681,The Flat Belly All Stars Album,2010-05-24 00:00:00 UTC,Flat Belly Recordings,1,3mSb9zj8vOdXRSzcTLwAgj,0LyfQWJT6nXafLPZqxe9Of,461.681
Gettin,4tdtrIIwNEmlsQLbNOvtfi,468661,The Flat Belly All Stars Album,2010-05-24 00:00:00 UTC,Flat Belly Recordings,1,3mSb9zj8vOdXRSzcTLwAgj,0LyfQWJT6nXafLPZqxe9Of,468.661
Means To Survive,2kqtQFhIQo1FNKSb4qcIDY,230466,Buju Banton Presents Jamrock Classics (Vol. 1),2008-06-03 00:00:00 UTC,"Gargamel Music, Inc.",4,467CQRTRsVcnYDEo797iXc,4wLAjfeqAsV66AocWNcowA,230.466
My Hometown,239SjvYr6MvRQhHnSEkh6q,165098,90S / 00S Pop Rock,2022-11-12 00:00:00 UTC,Amped / BMG Production Music,0,46gw0kxNvMGzNtrwCPNBAm,398kWDRFRVIAqbrDoP9fhC,165.098
Soul Plain,6lydDFTBa22Xcf1PkYiNtr,236374,Soul Plain,2021-04-28 00:00:00 UTC,Soul Full Music,0,4PER4YB3SdRaHWeGOs1HT1,0r7znyQygU1kwsPvi6aAMW,236.374
At The Hole In The Wall,4PkUFPb2cawIWKR0bfMsPC,265906,All About Soul,2020-03-06 00:00:00 UTC,Ecko Records,1,4YHYXbgBM9QlkK4zLmRX2u,0aKIXUQZOyPhtoB6mUjTct,265.906
Greenback Dollar,16DIM8yjgSA0jzDzuwVVHV,149973,It'S Rock'N Roll Life,2014-05-09 00:00:00 UTC,Z-Trading,0,4aL8Wom4WwbA7flR3rPDqi,0VALNkRwojVe2PpOQP9Qqb,149.973
Ain'T Got You,3AmyzmYjbipm2qsYJPavde,211786,It'S Rock'N Roll Life,2014-05-09 00:00:00 UTC,Z-Trading,0,4aL8Wom4WwbA7flR3rPDqi,0VALNkRwojVe2PpOQP9Qqb,211.786
Beautiful Lounge - Ambiance For Williamsburg,3uzGuabDCF7JClBrMMZ4Vj,128659,Deluxe Vibe For Flatbush,2019-08-25 00:00:00 UTC,The Bedisa Sounds,5,4aiekKrovHTZpvXj3G5zYD,3UI4z17nAzc6BHq1YfiW8K,128.659
Abc Song,6jdShA2CHXK5Cr5wsz30ED,126000,School Is Cool,2021-01-29 00:00:00 UTC,The Learning Center,3,4d8E4Ntn3tG73pxqn9bNGg,4rLxaKDVVhJx0E2eBAFcs2,126.0
Red Tide,13EGjRiaorl4ixMYzcM2Bv,215360,Arrivals / Departures,2004-01-01 00:00:00 UTC,"Tribunal Records, Inc",3,4ooK4iiv4qLx6dehB9lydq,4cHVITJRCBZpcITpKGaE7R,215.36
Sifter,0tFauvq90TOzZ0Dr9ikuOq,255053,Arrivals / Departures,2004-01-01 00:00:00 UTC,"Tribunal Records, Inc",3,4ooK4iiv4qLx6dehB9lydq,4cHVITJRCBZpcITpKGaE7R,255.053
Paper Bridge,23PY6p8GA3zg7yz4df3CNp,252186,Arrivals / Departures,2004-01-01 00:00:00 UTC,"Tribunal Records, Inc",3,4ooK4iiv4qLx6dehB9lydq,4cHVITJRCBZpcITpKGaE7R,252.186
